SONG_ID,SONG_TITLE,ARTIST,BOUNDARIES_1,SEGMENTS_JSON_1,BOUNDARIES_2,SEGMENTS_JSON_2,SPECTROGRAM_PATH_MEL,SPECTROGRAM_PATH_LINEAR,SPECTROGRAM_MATRIX_PATH
879,Thumri in Raga Khamaj,Bismillah Ustad Khan,"[0.0, 0.391836734, 90.840816326, 184.848979591, 309.159183673, 407.510204081, 512.55510204, 516.414603174, 516.414693877]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.391836734, ""f"": ""no_function""}, {""t"": 90.840816326, ""f"": ""no_function""}, {""t"": 184.848979591, ""f"": ""no_function""}, {""t"": 309.159183673, ""f"": ""no_function""}, {""t"": 407.510204081, ""f"": ""no_function""}, {""t"": 512.55510204, ""f"": ""applause""}, {""t"": 516.414603174, ""f"": ""Silence""}, {""t"": 516.414693877, ""f"": ""End""}]","[0.0, 0.431020408, 47.766507936, 89.022290249, 121.947324263, 188.112222222, 244.922426303, 308.234331065, 348.613015873, 357.215782312, 396.254920634, 406.444195011, 454.551247165, 490.723333333, 516.454693877]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.431020408, ""f"": ""Intro""}, {""t"": 47.766507936, ""f"": ""no_function""}, {""t"": 89.022290249, ""f"": ""no_function""}, {""t"": 121.947324263, ""f"": ""no_function""}, {""t"": 188.112222222, ""f"": ""no_function""}, {""t"": 244.922426303, ""f"": ""no_function""}, {""t"": 308.234331065, ""f"": ""no_function""}, {""t"": 348.613015873, ""f"": ""no_function""}, {""t"": 357.215782312, ""f"": ""no_function""}, {""t"": 396.254920634, ""f"": ""no_function""}, {""t"": 406.444195011, ""f"": ""no_function""}, {""t"": 454.551247165, ""f"": ""no_function""}, {""t"": 490.723333333, ""f"": ""no_function""}, {""t"": 516.454693877, ""f"": ""End""}]",spectrograms/mel/879_Bismillah_Ustad_Khan_Thumri_in_Raga_Khamaj.png,spectrograms/linear/879_Bismillah_Ustad_Khan_Thumri_in_Raga_Khamaj.png,spectrograms/matrices/879_Bismillah_Ustad_Khan_Thumri_in_Raga_Khamaj.npy
883,Chaiyya Chaiyya Bollywood Joint,Sapna Awasthi & Sukwinder Singh,"[0.0, 0.738956916, 38.080725623, 70.146303854, 94.153061224, 104.824852607, 115.520907029, 158.140181405, 211.443809523, 222.12526077, 243.388571428, 299.243514739, 333.966530612, 365.974807256, 376.639206349, 408.680612244, 408.706122448]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.738956916, ""f"": ""Intro""}, {""t"": 38.080725623, ""f"": ""Intro""}, {""t"": 70.146303854, ""f"": ""Chorus""}, {""t"": 94.153061224, ""f"": ""Verse""}, {""t"": 104.824852607, ""f"": ""Chorus""}, {""t"": 115.520907029, ""f"": ""Instrumental""}, {""t"": 158.140181405, ""f"": ""Verse""}, {""t"": 211.443809523, ""f"": ""Verse""}, {""t"": 222.12526077, ""f"": ""Chorus""}, {""t"": 243.388571428, ""f"": ""Instrumental""}, {""t"": 299.243514739, ""f"": ""Verse""}, {""t"": 333.966530612, ""f"": ""Chorus""}, {""t"": 365.974807256, ""f"": ""Verse""}, {""t"": 376.639206349, ""f"": ""Outro""}, {""t"": 408.680612244, ""f"": ""Silence""}, {""t"": 408.706122448, ""f"": ""End""}]","[0.0, 0.460204081, 70.216439909, 94.174331065, 115.776712018, 158.178662131, 222.174013605, 270.189024943, 299.464058956, 355.388956916, 408.763696145]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.460204081, ""f"": ""Intro""}, {""t"": 70.216439909, ""f"": ""no_function""}, {""t"": 94.174331065, ""f"": ""no_function""}, {""t"": 115.776712018, ""f"": ""Interlude""}, {""t"": 158.178662131, ""f"": ""no_function""}, {""t"": 222.174013605, ""f"": ""no_function""}, {""t"": 270.189024943, ""f"": ""Interlude""}, {""t"": 299.464058956, ""f"": ""no_function""}, {""t"": 355.388956916, ""f"": ""Outro""}, {""t"": 408.763696145, ""f"": ""End""}]",spectrograms/mel/883_Sapna_Awasthi_&_Sukwinder_Singh_Chaiyya_Chaiyya_Bollywood_Joint.png,spectrograms/linear/883_Sapna_Awasthi_&_Sukwinder_Singh_Chaiyya_Chaiyya_Bollywood_Joint.png,spectrograms/matrices/883_Sapna_Awasthi_&_Sukwinder_Singh_Chaiyya_Chaiyya_Bollywood_Joint.npy
887,Agun Pani,Purna Chandra Das Baul,"[0.0, 0.185759637, 11.633197278, 15.952108843, 27.37632653, 31.739659863, 43.319070294, 47.510612244, 58.630385487, 60.069886621, 77.452585034, 83.193106575, 87.439342403, 98.941972789, 103.261269841, 114.636916099, 118.930045351, 130.211428571, 131.616893424, 148.688526077, 155.703922902, 159.804421768, 171.018163265, 175.171950113, 186.397120181, 190.488435374, 201.404965986, 218.350816326, 224.019115646, 229.620340136, 233.750498866, 244.936303854, 249.159954648, 260.403877551, 271.425487528, 278.523356009, 278.700408163]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.185759637, ""f"": ""Intro""}, {""t"": 11.633197278, ""f"": ""Pre-Chorus""}, {""t"": 15.952108843, ""f"": ""Chorus""}, {""t"": 27.37632653, ""f"": ""Pre-Chorus""}, {""t"": 31.739659863, ""f"": ""Chorus""}, {""t"": 43.319070294, ""f"": ""Pre-Chorus""}, {""t"": 47.510612244, ""f"": ""Chorus""}, {""t"": 58.630385487, ""f"": ""Transition""}, {""t"": 60.069886621, ""f"": ""Verse""}, {""t"": 77.452585034, ""f"": ""Pre-Chorus""}, {""t"": 83.193106575, ""f"": ""Pre-Chorus""}, {""t"": 87.439342403, ""f"": ""Chorus""}, {""t"": 98.941972789, ""f"": ""Pre-Chorus""}, {""t"": 103.261269841, ""f"": ""Chorus""}, {""t"": 114.636916099, ""f"": ""Pre-Chorus""}, {""t"": 118.930045351, ""f"": ""Chorus""}, {""t"": 130.211428571, ""f"": ""Transition""}, {""t"": 131.616893424, ""f"": ""Verse""}, {""t"": 148.688526077, ""f"": ""Pre-Chorus""}, {""t"": 155.703922902, ""f"": ""Pre-Chorus""}, {""t"": 159.804421768, ""f"": ""Chorus""}, {""t"": 171.018163265, ""f"": ""Pre-Chorus""}, {""t"": 175.171950113, ""f"": ""Chorus""}, {""t"": 186.397120181, ""f"": ""Pre-Chorus""}, {""t"": 190.488435374, ""f"": ""Chorus""}, {""t"": 201.404965986, ""f"": ""Verse""}, {""t"": 218.350816326, ""f"": ""Pre-Chorus""}, {""t"": 224.019115646, ""f"": ""Pre-Chorus""}, {""t"": 229.620340136, ""f"": ""Pre-Chorus""}, {""t"": 233.750498866, ""f"": ""Chorus""}, {""t"": 244.936303854, ""f"": ""Pre-Chorus""}, {""t"": 249.159954648, ""f"": ""Chorus""}, {""t"": 260.403877551, ""f"": ""Chorus""}, {""t"": 271.425487528, ""f"": ""Chorus""}, {""t"": 278.523356009, ""f"": ""Silence""}, {""t"": 278.700408163, ""f"": ""End""}]",[],[],spectrograms/mel/887_Purna_Chandra_Das_Baul_Agun_Pani.png,spectrograms/linear/887_Purna_Chandra_Das_Baul_Agun_Pani.png,spectrograms/matrices/887_Purna_Chandra_Das_Baul_Agun_Pani.npy
895,Basarabye,Brave Old World,"[0.0, 0.352471655, 9.378548752, 35.834376417, 40.254444444, 100.889138321, 111.015895691, 116.221882086, 180.841927437, 290.048117913, 305.640453514, 309.946530612, 342.125056689, 353.467981859, 380.19664399, 395.028435374, 413.844104308, 419.348117913]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.352471655, ""f"": ""Intro""}, {""t"": 9.378548752, ""f"": ""Intro""}, {""t"": 35.834376417, ""f"": ""Transition""}, {""t"": 40.254444444, ""f"": ""Verse""}, {""t"": 100.889138321, ""f"": ""Interlude""}, {""t"": 111.015895691, ""f"": ""Transition""}, {""t"": 116.221882086, ""f"": ""Verse""}, {""t"": 180.841927437, ""f"": ""Interlude""}, {""t"": 290.048117913, ""f"": ""Transition""}, {""t"": 305.640453514, ""f"": ""Transition""}, {""t"": 309.946530612, ""f"": ""Verse""}, {""t"": 342.125056689, ""f"": ""Transition""}, {""t"": 353.467981859, ""f"": ""Outro""}, {""t"": 380.19664399, ""f"": ""Outro""}, {""t"": 395.028435374, ""f"": ""Outro""}, {""t"": 413.844104308, ""f"": ""Silence""}, {""t"": 419.348117913, ""f"": ""End""}]","[0.0, 0.377324263, 40.846780045, 70.256258503, 102.063446712, 110.910090702, 148.601995464, 177.20292517, 289.680453514, 310.307641723, 344.306598639, 380.177097505, 419.362993197]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.377324263, ""f"": ""no_function""}, {""t"": 40.846780045, ""f"": ""no_function""}, {""t"": 70.256258503, ""f"": ""no_function""}, {""t"": 102.063446712, ""f"": ""Interlude""}, {""t"": 110.910090702, ""f"": ""no_function""}, {""t"": 148.601995464, ""f"": ""no_function""}, {""t"": 177.20292517, ""f"": ""no_function""}, {""t"": 289.680453514, ""f"": ""no_function""}, {""t"": 310.307641723, ""f"": ""no_function""}, {""t"": 344.306598639, ""f"": ""no_function""}, {""t"": 380.177097505, ""f"": ""Outro""}, {""t"": 419.362993197, ""f"": ""End""}]",spectrograms/mel/895_Brave_Old_World_Basarabye.png,spectrograms/linear/895_Brave_Old_World_Basarabye.png,spectrograms/matrices/895_Brave_Old_World_Basarabye.npy
899,Hava Nagila,John Murphy,"[0.0, 0.162539682, 7.429705215, 24.903106575, 39.639365079, 52.076235827, 62.599365079, 67.607301587, 81.351519274, 90.199727891, 94.615147392, 102.926825396, 112.447687074, 112.494058956]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.162539682, ""f"": ""Intro""}, {""t"": 7.429705215, ""f"": ""Main_Theme""}, {""t"": 24.903106575, ""f"": ""Theme""}, {""t"": 39.639365079, ""f"": ""Theme""}, {""t"": 52.076235827, ""f"": ""Theme""}, {""t"": 62.599365079, ""f"": ""Transition""}, {""t"": 67.607301587, ""f"": ""Theme""}, {""t"": 81.351519274, ""f"": ""Main_Theme""}, {""t"": 90.199727891, ""f"": ""Transition""}, {""t"": 94.615147392, ""f"": ""no_function""}, {""t"": 102.926825396, ""f"": ""Outro""}, {""t"": 112.447687074, ""f"": ""Silence""}, {""t"": 112.494058956, ""f"": ""End""}]","[0.0, 0.185759637, 2.630045351, 24.915578231, 39.683514739, 52.067437641, 62.716666666, 67.635895691, 90.251587301, 94.515351473, 106.97648526, 112.454240362, 112.494058956]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.185759637, ""f"": ""Intro""}, {""t"": 2.630045351, ""f"": ""Theme""}, {""t"": 24.915578231, ""f"": ""Theme""}, {""t"": 39.683514739, ""f"": ""Theme""}, {""t"": 52.067437641, ""f"": ""Theme""}, {""t"": 62.716666666, ""f"": ""Bridge""}, {""t"": 67.635895691, ""f"": ""Theme""}, {""t"": 90.251587301, ""f"": ""Bridge""}, {""t"": 94.515351473, ""f"": ""Theme""}, {""t"": 106.97648526, ""f"": ""Outro""}, {""t"": 112.454240362, ""f"": ""Silence""}, {""t"": 112.494058956, ""f"": ""End""}]",spectrograms/mel/899_John_Murphy_Hava_Nagila.png,spectrograms/linear/899_John_Murphy_Hava_Nagila.png,spectrograms/matrices/899_John_Murphy_Hava_Nagila.npy
911,Solo Tu,Elliot Goldenthal,"[0.0, 0.30185941, 48.901224489, 81.293605442, 82.678231292]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.30185941, ""f"": ""no_function""}, {""t"": 48.901224489, ""f"": ""no_function""}, {""t"": 81.293605442, ""f"": ""Silence""}, {""t"": 82.678231292, ""f"": ""End""}]","[0.0, 0.290249433, 50.43510204, 82.701088435]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.290249433, ""f"": ""Main_Theme""}, {""t"": 50.43510204, ""f"": ""Main_Theme""}, {""t"": 82.701088435, ""f"": ""End""}]",spectrograms/mel/911_Elliot_Goldenthal_Solo_Tu.png,spectrograms/linear/911_Elliot_Goldenthal_Solo_Tu.png,spectrograms/matrices/911_Elliot_Goldenthal_Solo_Tu.npy
939,Sur   Regresso Al Amor,Yo Yo Ma,"[0.0, 0.121904761, 40.858321995, 85.980362811, 135.245124716, 185.62031746, 216.262721088, 256.176099773, 277.879115646, 342.992312925, 361.305918367, 363.40063492]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.121904761, ""f"": ""Intro""}, {""t"": 40.858321995, ""f"": ""Solo""}, {""t"": 85.980362811, ""f"": ""Solo""}, {""t"": 135.245124716, ""f"": ""Solo""}, {""t"": 185.62031746, ""f"": ""no_function""}, {""t"": 216.262721088, ""f"": ""Main_Theme""}, {""t"": 256.176099773, ""f"": ""Bridge""}, {""t"": 277.879115646, ""f"": ""no_function""}, {""t"": 342.992312925, ""f"": ""Fade-out""}, {""t"": 361.305918367, ""f"": ""Silence""}, {""t"": 363.40063492, ""f"": ""End""}]","[0.0, 0.087074829, 40.742947845, 85.935056689, 135.425124716, 186.121133786, 216.291655328, 256.20664399, 278.008321995, 337.971360544, 363.395941043]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.087074829, ""f"": ""Head""}, {""t"": 40.742947845, ""f"": ""no_function""}, {""t"": 85.935056689, ""f"": ""no_function""}, {""t"": 135.425124716, ""f"": ""no_function""}, {""t"": 186.121133786, ""f"": ""no_function""}, {""t"": 216.291655328, ""f"": ""no_function""}, {""t"": 256.20664399, ""f"": ""no_function""}, {""t"": 278.008321995, ""f"": ""Head""}, {""t"": 337.971360544, ""f"": ""Fade-out""}, {""t"": 363.395941043, ""f"": ""End""}]",spectrograms/mel/939_Yo_Yo_Ma_Sur___Regresso_Al_Amor.png,spectrograms/linear/939_Yo_Yo_Ma_Sur___Regresso_Al_Amor.png,spectrograms/matrices/939_Yo_Yo_Ma_Sur___Regresso_Al_Amor.npy
943,Sweet Georgia Brown,Doc Watson,"[0.0, 0.278639455, 14.826462585, 28.336712018, 41.778752834, 55.170725623, 68.490521541, 81.794353741, 95.08632653, 111.455782312, 115.304489795]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.278639455, ""f"": ""Verse""}, {""t"": 14.826462585, ""f"": ""Verse""}, {""t"": 28.336712018, ""f"": ""Solo""}, {""t"": 41.778752834, ""f"": ""Verse""}, {""t"": 55.170725623, ""f"": ""Solo""}, {""t"": 68.490521541, ""f"": ""Verse""}, {""t"": 81.794353741, ""f"": ""Solo""}, {""t"": 95.08632653, ""f"": ""Verse""}, {""t"": 111.455782312, ""f"": ""Silence""}, {""t"": 115.304489795, ""f"": ""End""}]",[],[],spectrograms/mel/943_Doc_Watson_Sweet_Georgia_Brown.png,spectrograms/linear/943_Doc_Watson_Sweet_Georgia_Brown.png,spectrograms/matrices/943_Doc_Watson_Sweet_Georgia_Brown.npy
951,We Believe In Happy Endings,Dry Branch Fire Squad,"[0.0, 0.32600907, 8.653628117, 42.97292517, 79.501995464, 97.722675736, 132.351632653, 169.184807256, 171.167278911]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.32600907, ""f"": ""Intro""}, {""t"": 8.653628117, ""f"": ""Verse""}, {""t"": 42.97292517, ""f"": ""Chorus""}, {""t"": 79.501995464, ""f"": ""Interlude""}, {""t"": 97.722675736, ""f"": ""Verse""}, {""t"": 132.351632653, ""f"": ""Chorus""}, {""t"": 169.184807256, ""f"": ""Silence""}, {""t"": 171.167278911, ""f"": ""End""}]","[0.0, 0.348299319, 8.748390022, 43.025283446, 77.416870748, 97.435623582, 132.598321995, 170.49600907, 171.167278911]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.348299319, ""f"": ""Intro""}, {""t"": 8.748390022, ""f"": ""Verse""}, {""t"": 43.025283446, ""f"": ""Chorus""}, {""t"": 77.416870748, ""f"": ""Solo""}, {""t"": 97.435623582, ""f"": ""Verse""}, {""t"": 132.598321995, ""f"": ""Chorus""}, {""t"": 170.49600907, ""f"": ""Silence""}, {""t"": 171.167278911, ""f"": ""End""}]",spectrograms/mel/951_Dry_Branch_Fire_Squad_We_Believe_In_Happy_Endings.png,spectrograms/linear/951_Dry_Branch_Fire_Squad_We_Believe_In_Happy_Endings.png,spectrograms/matrices/951_Dry_Branch_Fire_Squad_We_Believe_In_Happy_Endings.npy
13,The Living,Natalie Merchant,"[0.0, 0.139319727, 22.527528344, 46.039614512, 57.935668934, 81.680612244, 93.652108843, 117.427482993, 141.107369614, 141.107369614, 164.787482993, 176.931428571, 195.700340136, 198.124693877]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.139319727, ""f"": ""Intro""}, {""t"": 22.527528344, ""f"": ""Verse""}, {""t"": 46.039614512, ""f"": ""Chorus""}, {""t"": 57.935668934, ""f"": ""Verse""}, {""t"": 81.680612244, ""f"": ""Chorus""}, {""t"": 93.652108843, ""f"": ""Verse""}, {""t"": 117.427482993, ""f"": ""Chorus""}, {""t"": 141.107369614, ""f"": ""Instrumental""}, {""t"": 141.107369614, ""f"": ""Interlude""}, {""t"": 164.787482993, ""f"": ""Chorus""}, {""t"": 176.931428571, ""f"": ""Outro""}, {""t"": 195.700340136, ""f"": ""Silence""}, {""t"": 198.124693877, ""f"": ""End""}]","[0.0, 0.193741496, 11.247414965, 22.547256235, 34.222562358, 46.079387755, 57.961746031, 69.931156462, 81.701609977, 93.704965986, 105.513061224, 117.484965986, 129.325056689, 141.192811791, 152.859115646, 164.934013605, 176.982108843, 193.683061224, 198.124217687]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.193741496, ""f"": ""Intro""}, {""t"": 11.247414965, ""f"": ""Intro""}, {""t"": 22.547256235, ""f"": ""Verse""}, {""t"": 34.222562358, ""f"": ""Verse""}, {""t"": 46.079387755, ""f"": ""Chorus""}, {""t"": 57.961746031, ""f"": ""Verse""}, {""t"": 69.931156462, ""f"": ""Verse""}, {""t"": 81.701609977, ""f"": ""Chorus""}, {""t"": 93.704965986, ""f"": ""Verse""}, {""t"": 105.513061224, ""f"": ""Verse""}, {""t"": 117.484965986, ""f"": ""Chorus""}, {""t"": 129.325056689, ""f"": ""Chorus""}, {""t"": 141.192811791, ""f"": ""Solo""}, {""t"": 152.859115646, ""f"": ""no_function""}, {""t"": 164.934013605, ""f"": ""Chorus""}, {""t"": 176.982108843, ""f"": ""tag""}, {""t"": 193.683061224, ""f"": ""Silence""}, {""t"": 198.124217687, ""f"": ""End""}]",spectrograms/mel/13_Natalie_Merchant_The_Living.png,spectrograms/linear/13_Natalie_Merchant_The_Living.png,spectrograms/matrices/13_Natalie_Merchant_The_Living.npy
21,All Your Love   I Miss Loving,Stevie Ray Vaughan,"[0.0, 0.021768707, 24.051768707, 46.353990929, 68.662222222, 91.053945578, 113.622993197, 135.584829931, 157.87217687, 179.980748299, 201.660589569, 223.316439909, 244.901814058, 266.912517006, 288.997369614, 311.190430839, 333.117596371, 351.940498866, 362.33079365, 383.316666666]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.021768707, ""f"": ""Intro""}, {""t"": 24.051768707, ""f"": ""Intro""}, {""t"": 46.353990929, ""f"": ""Verse""}, {""t"": 68.662222222, ""f"": ""Verse""}, {""t"": 91.053945578, ""f"": ""Solo""}, {""t"": 113.622993197, ""f"": ""Solo""}, {""t"": 135.584829931, ""f"": ""Solo""}, {""t"": 157.87217687, ""f"": ""Solo""}, {""t"": 179.980748299, ""f"": ""Verse""}, {""t"": 201.660589569, ""f"": ""Verse""}, {""t"": 223.316439909, ""f"": ""Interlude""}, {""t"": 244.901814058, ""f"": ""Verse""}, {""t"": 266.912517006, ""f"": ""Verse""}, {""t"": 288.997369614, ""f"": ""Solo""}, {""t"": 311.190430839, ""f"": ""Solo""}, {""t"": 333.117596371, ""f"": ""Verse""}, {""t"": 351.940498866, ""f"": ""Outro""}, {""t"": 362.33079365, ""f"": ""no_function""}, {""t"": 383.316666666, ""f"": ""End""}]","[0.0, 0.0, 46.396848072, 90.981179138, 113.461564625, 179.91723356, 223.106802721, 244.859659863, 288.88494331, 332.999886621, 354.009206349, 362.186235827, 383.280589569]","[{""t"": 0.0, ""f"": ""Intro""}, {""t"": 0.0, ""f"": ""silence""}, {""t"": 46.396848072, ""f"": ""Verse""}, {""t"": 90.981179138, ""f"": ""Transition""}, {""t"": 113.461564625, ""f"": ""Solo""}, {""t"": 179.91723356, ""f"": ""Chorus""}, {""t"": 223.106802721, ""f"": ""Transition""}, {""t"": 244.859659863, ""f"": ""Verse""}, {""t"": 288.88494331, ""f"": ""Solo""}, {""t"": 332.999886621, ""f"": ""Chorus""}, {""t"": 354.009206349, ""f"": ""Outro""}, {""t"": 362.186235827, ""f"": ""no_function""}, {""t"": 383.280589569, ""f"": ""End""}]",spectrograms/mel/21_Stevie_Ray_Vaughan_All_Your_Love___I_Miss_Loving.png,spectrograms/linear/21_Stevie_Ray_Vaughan_All_Your_Love___I_Miss_Loving.png,spectrograms/matrices/21_Stevie_Ray_Vaughan_All_Your_Love___I_Miss_Loving.npy
37,Dock Boggs Country Blues,Kelly Joe Phelps,"[0.0, 0.394739229, 21.919637188, 52.825396825, 103.537777777, 103.537777777, 125.666258503, 161.866303854, 217.153015873, 217.153015873, 241.378730158, 293.709206349, 293.709206349, 324.986235827, 354.797188208, 380.331632653, 383.007823129]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.394739229, ""f"": ""Intro""}, {""t"": 21.919637188, ""f"": ""Verse""}, {""t"": 52.825396825, ""f"": ""Verse""}, {""t"": 103.537777777, ""f"": ""Instrumental""}, {""t"": 103.537777777, ""f"": ""Solo""}, {""t"": 125.666258503, ""f"": ""Bridge""}, {""t"": 161.866303854, ""f"": ""Verse""}, {""t"": 217.153015873, ""f"": ""Instrumental""}, {""t"": 217.153015873, ""f"": ""Solo""}, {""t"": 241.378730158, ""f"": ""Verse""}, {""t"": 293.709206349, ""f"": ""Instrumental""}, {""t"": 293.709206349, ""f"": ""Solo""}, {""t"": 324.986235827, ""f"": ""Verse""}, {""t"": 354.797188208, ""f"": ""Outro""}, {""t"": 380.331632653, ""f"": ""Silence""}, {""t"": 383.007823129, ""f"": ""End""}]","[0.0, 1.114557823, 22.527052154, 105.159501133, 126.777664399, 151.257120181, 161.610884353, 217.315555555, 242.058979591, 295.055963718, 325.628208616, 354.991405895, 375.183673469, 380.249977324, 383.007346938]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 1.114557823, ""f"": ""Intro""}, {""t"": 22.527052154, ""f"": ""Verse""}, {""t"": 105.159501133, ""f"": ""Solo""}, {""t"": 126.777664399, ""f"": ""Verse""}, {""t"": 151.257120181, ""f"": ""Solo""}, {""t"": 161.610884353, ""f"": ""Verse""}, {""t"": 217.315555555, ""f"": ""Solo""}, {""t"": 242.058979591, ""f"": ""Verse""}, {""t"": 295.055963718, ""f"": ""Solo""}, {""t"": 325.628208616, ""f"": ""Verse""}, {""t"": 354.991405895, ""f"": ""Solo""}, {""t"": 375.183673469, ""f"": ""Outro""}, {""t"": 380.249977324, ""f"": ""Silence""}, {""t"": 383.007346938, ""f"": ""End""}]",spectrograms/mel/37_Kelly_Joe_Phelps_Dock_Boggs_Country_Blues.png,spectrograms/linear/37_Kelly_Joe_Phelps_Dock_Boggs_Country_Blues.png,spectrograms/matrices/37_Kelly_Joe_Phelps_Dock_Boggs_Country_Blues.npy
45,Low Society,Ray Charles,"[0.0, 0.261224489, 29.308276643, 58.043945578, 86.19079365, 113.993265306, 141.858344671, 174.135963718]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.261224489, ""f"": ""no_function""}, {""t"": 29.308276643, ""f"": ""no_function""}, {""t"": 58.043945578, ""f"": ""no_function""}, {""t"": 86.19079365, ""f"": ""no_function""}, {""t"": 113.993265306, ""f"": ""no_function""}, {""t"": 141.858344671, ""f"": ""no_function""}, {""t"": 174.135963718, ""f"": ""End""}]","[0.0, 0.213764172, 29.435147392, 58.20371882, 86.185192743, 113.880045351, 141.804263038, 165.703832199, 171.359637188, 174.131587301]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.213764172, ""f"": ""Head""}, {""t"": 29.435147392, ""f"": ""Solo""}, {""t"": 58.20371882, ""f"": ""Solo""}, {""t"": 86.185192743, ""f"": ""Solo""}, {""t"": 113.880045351, ""f"": ""Head""}, {""t"": 141.804263038, ""f"": ""Solo""}, {""t"": 165.703832199, ""f"": ""Outro""}, {""t"": 171.359637188, ""f"": ""Silence""}, {""t"": 174.131587301, ""f"": ""End""}]",spectrograms/mel/45_Ray_Charles_Low_Society.png,spectrograms/linear/45_Ray_Charles_Low_Society.png,spectrograms/matrices/45_Ray_Charles_Low_Society.npy
53,Screamin,Paul Butterfield Blues Band,"[0.0, 0.116099773, 22.173446712, 43.552222222, 64.950816326, 86.434489795, 108.07956916, 129.599727891, 151.215578231, 172.738185941, 194.597596371, 216.305442176, 237.961972789, 259.174716553, 266.386462585, 275.175873015]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.116099773, ""f"": ""Intro""}, {""t"": 22.173446712, ""f"": ""Head""}, {""t"": 43.552222222, ""f"": ""no_function""}, {""t"": 64.950816326, ""f"": ""no_function""}, {""t"": 86.434489795, ""f"": ""no_function""}, {""t"": 108.07956916, ""f"": ""no_function""}, {""t"": 129.599727891, ""f"": ""no_function""}, {""t"": 151.215578231, ""f"": ""Head""}, {""t"": 172.738185941, ""f"": ""no_function""}, {""t"": 194.597596371, ""f"": ""no_function""}, {""t"": 216.305442176, ""f"": ""Head""}, {""t"": 237.961972789, ""f"": ""Head""}, {""t"": 259.174716553, ""f"": ""no_function""}, {""t"": 266.386462585, ""f"": ""Fade-out""}, {""t"": 275.175873015, ""f"": ""End""}]","[0.0, 0.0, 22.153219954, 43.62510204, 65.035351473, 86.592585034, 108.08095238, 129.630340136, 151.238140589, 172.915759637, 198.315442176, 216.348435374, 238.075442176, 259.219160997, 275.19079365]","[{""t"": 0.0, ""f"": ""Intro""}, {""t"": 0.0, ""f"": ""Silence""}, {""t"": 22.153219954, ""f"": ""Head""}, {""t"": 43.62510204, ""f"": ""Solo""}, {""t"": 65.035351473, ""f"": ""Solo""}, {""t"": 86.592585034, ""f"": ""Solo""}, {""t"": 108.08095238, ""f"": ""Intro""}, {""t"": 129.630340136, ""f"": ""Intro""}, {""t"": 151.238140589, ""f"": ""Head""}, {""t"": 172.915759637, ""f"": ""Solo""}, {""t"": 198.315442176, ""f"": ""Solo""}, {""t"": 216.348435374, ""f"": ""Head""}, {""t"": 238.075442176, ""f"": ""Head""}, {""t"": 259.219160997, ""f"": ""Outro""}, {""t"": 275.19079365, ""f"": ""End""}]",spectrograms/mel/53_Paul_Butterfield_Blues_Band_Screamin.png,spectrograms/linear/53_Paul_Butterfield_Blues_Band_Screamin.png,spectrograms/matrices/53_Paul_Butterfield_Blues_Band_Screamin.npy
